time(millisecond),datetime (pst),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
88800,4/21/25 22:23,4/22/25 5:23,34.01984979,-118.2899738,0.656168,,,176.7154535,1.968504,0,9.433694528,74.0055798,15,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.8,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,176.7154535,0.656168,6,P-GPS,
88900,4/21/25 22:23,4/22/25 5:23,34.0198498,-118.2899739,0.656168,,,176.7154535,1.968504,0,9.431922874,74.03051418,15,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.8,-0.8,0,0,1024,1024,676,1024,0,0,-53,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89100,4/21/25 22:23,4/22/25 5:23,34.01985036,-118.289974,0.656168,,,176.7154535,1.64042,0,9.623392696,74.24081602,14,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.6,-0.2,0,0,1024,1024,683,1024,0,0,-52,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89200,4/21/25 22:23,4/22/25 5:23,34.01985047,-118.289974,0.656168,,,176.7154535,1.64042,0,9.66145044,74.27920185,15,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.7,-0.3,0,0,1024,1024,692,1024,0,0,-50,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89300,4/21/25 22:23,4/22/25 5:23,34.01985051,-118.289974,0.656168,,,176.7154535,1.64042,0,9.674770651,74.29330946,15,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.6,-0.2,0,0,1024,1024,693,1024,0,0,-50,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89400,4/21/25 22:23,4/22/25 5:23,34.01985095,-118.2899739,0.656168,,,176.7154535,1.64042,0,9.840387454,74.45899188,15,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.6,-0.4,0,0,1024,1024,550,1024,0,0,-72,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89500,4/21/25 22:23,4/22/25 5:23,34.01985093,-118.2899738,0.656168,,,176.7154535,1.64042,0,9.84087958,74.4832701,15,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.3,-0.4,0,0,1024,1024,364,1024,0,0,-100,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89600,4/21/25 22:23,4/22/25 5:23,34.0198509,-118.2899737,0.656168,,,176.7154535,1.64042,0,9.837205039,74.51115724,14,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.6,-0.7,0,0,1024,1024,364,1024,0,0,-100,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89700,4/21/25 22:23,4/22/25 5:23,34.01985091,-118.2899736,0.656168,,,176.7154535,1.64042,0,9.84478378,74.52952994,14,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.7,-0.8,0,0,1024,1024,380,1024,0,0,-98,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89800,4/21/25 22:23,4/22/25 5:23,34.01985092,-118.2899736,0.656168,,,176.7154535,1.64042,0,9.851640735,74.54855882,14,5,7.063,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.6,-0.9,0,0,1024,1024,830,1024,0,0,-29,0,335.5,0,0,23,3.551,3.52,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
89900,4/21/25 22:23,4/22/25 5:23,34.01985102,-118.2899733,0.656168,,,176.7154535,1.64042,0,9.910334963,74.65092102,14,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.1,-1,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90000,4/21/25 22:23,4/22/25 5:23,34.019851,-118.2899732,0.656168,,,176.7154535,1.64042,0,9.907546249,74.67683966,14,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.2,-1,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90100,4/21/25 22:23,4/22/25 5:23,34.01985097,-118.2899731,0.656168,,,176.7154535,1.64042,0,9.901968821,74.69882129,14,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.3,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90200,4/21/25 22:23,4/22/25 5:23,34.01985093,-118.2899731,0.656168,,,176.7154535,1.64042,0,9.892782469,74.72047483,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.3,-1,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90300,4/21/25 22:23,4/22/25 5:23,34.01985108,-118.2899729,0.656168,,,176.7154535,1.64042,0,9.95816961,74.7949499,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.2,-0.7,0,0,1024,1024,995,1024,0,0,-4,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90400,4/21/25 22:23,4/22/25 5:23,34.01985109,-118.2899728,0.656168,,,176.7154535,1.64042,0,9.969193232,74.81857195,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.1,-0.3,0,0,1024,1024,907,1024,0,0,-18,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90500,4/21/25 22:23,4/22/25 5:23,34.01985102,-118.2899728,0.656168,,,176.7154535,1.64042,0,9.946785095,74.84580292,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.2,-0.1,0,0,0,1024,1024,907,1024,0,0,-18,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90600,4/21/25 22:23,4/22/25 5:23,34.01985093,-118.2899728,0.656168,,,176.7154535,1.64042,0,9.917520002,74.88123599,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.1,0.1,0,0,1024,1024,782,1024,0,0,-37,0,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90700,4/21/25 22:23,4/22/25 5:23,34.01985096,-118.2899728,0.656168,,,176.7154535,1.64042,0,9.927329714,74.8914066,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.2,0,0,0,1024,1024,620,1425,0,0,-61,61,335.5,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90800,4/21/25 22:23,4/22/25 5:23,34.01985092,-118.2899727,0.656168,,,176.7154535,1.64042,0,9.918537063,74.91109164,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.1,-0.3,0,0,1024,1024,612,1445,0,0,-62,64,335.8,0,0,23,3.55,3.518,0,0,0,0,4.885,97.88,176.7154535,0.656168,6,P-GPS,
90900,4/21/25 22:23,4/22/25 5:23,34.01985087,-118.2899726,0.656168,,,176.7154535,1.64042,0,9.905544936,74.93799452,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,21,-0.3,-0.5,0,0,1024,1024,578,1072,0,0,-68,7,337.4,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91000,4/21/25 22:23,4/22/25 5:23,34.01985081,-118.2899726,0.656168,,,176.7154535,1.64042,0,9.888025251,74.96850634,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,22.8,-0.5,-0.5,0,0,1024,1024,553,1024,0,0,-71,0,339.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91100,4/21/25 22:23,4/22/25 5:23,34.01985112,-118.2899725,0.656168,,,176.7154535,1.64042,0,10.00744783,75.08792891,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24,-0.6,-0.4,0,0,1024,1024,506,1024,0,0,-78,0,339.9,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91200,4/21/25 22:23,4/22/25 5:23,34.01985117,-118.2899724,0.656168,,,176.7154535,1.64042,0,10.02972473,75.11548797,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.5,-0.1,-0.3,0,0,1024,1024,484,1024,0,0,-82,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91300,4/21/25 22:23,4/22/25 5:23,34.01985112,-118.2899724,0.656168,,,176.7154535,1.64042,0,10.01735596,75.14042235,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.2,-0.4,0,0,1024,1024,484,1024,0,0,-82,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91400,4/21/25 22:23,4/22/25 5:23,34.01985106,-118.2899723,0.656168,,,176.7154535,1.64042,0,9.999639428,75.17060608,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.2,-0.5,0,0,1024,1024,428,1024,0,0,-90,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91500,4/21/25 22:23,4/22/25 5:23,34.01985092,-118.2899722,0.656168,,,176.7154535,1.64042,0,9.954134177,75.2234276,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.2,-0.6,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91600,4/21/25 22:23,4/22/25 5:23,34.01985066,-118.2899722,0.656168,,,176.7154535,1.64042,0,9.866240473,75.31627538,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.1,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91700,4/21/25 22:23,4/22/25 5:23,34.0198505,-118.2899722,0.656168,,,176.7154535,1.64042,0,9.808858582,75.37565858,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.3,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91800,4/21/25 22:23,4/22/25 5:23,34.01985033,-118.2899722,0.656168,,,176.7154535,1.64042,0,9.747769341,75.43897879,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,-0.1,-0.6,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.551,3.519,0,0,0,0,4.818,98.06,176.7154535,0.656168,6,P-GPS,
91900,4/21/25 22:23,4/22/25 5:23,34.01985012,-118.2899722,0.656168,,,176.7154535,1.64042,0,9.682250966,75.51771895,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,0,-0.9,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92000,4/21/25 22:23,4/22/25 5:23,34.01984979,-118.2899721,0.656168,,,176.7154535,1.64042,0,9.571522616,75.64140662,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.7,0.2,-1,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92100,4/21/25 22:23,4/22/25 5:23,34.01984952,-118.289972,0.656168,,,176.7154535,1.64042,0,9.483661721,75.73950374,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,0.1,-1,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92200,4/21/25 22:23,4/22/25 5:23,34.01984925,-118.289972,0.656168,,,176.7154535,1.64042,0,9.392552794,75.83989744,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,0.1,-0.8,0,0,1024,1024,615,1024,0,0,-62,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92300,4/21/25 22:23,4/22/25 5:23,34.01984904,-118.2899719,0.656168,,,176.7154535,1.64042,0,9.325393999,75.91994994,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,0,-0.6,0,0,1024,1024,615,1024,0,0,-62,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92400,4/21/25 22:23,4/22/25 5:23,34.01984866,-118.2899718,0.656168,,,176.7154535,1.64042,0,9.208727329,76.06561923,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,0.1,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92500,4/21/25 22:23,4/22/25 5:23,34.01984842,-118.2899717,0.656168,,,176.7154535,1.64042,0,9.128018665,76.15453,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,0.1,-0.5,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92600,4/21/25 22:23,4/22/25 5:23,34.01984816,-118.2899717,0.656168,,,176.7154535,1.64042,0,9.040026536,76.25098669,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.1,-1,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92700,4/21/25 22:23,4/22/25 5:23,34.01984796,-118.2899717,0.656168,,,176.7154535,1.64042,0,8.975459605,76.32185284,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.3,-0.8,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92800,4/21/25 22:23,4/22/25 5:23,34.01984782,-118.2899717,0.656168,,,176.7154535,1.64042,0,8.927624958,76.37336202,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.3,-0.7,0,0,1024,1024,716,1024,0,0,-47,0,340.2,0,0,23,3.547,3.517,0,0,0,0,4.8,98.06,176.7154535,0.656168,6,P-GPS,
92900,4/21/25 22:23,4/22/25 5:23,34.01984761,-118.2899716,0.656168,,,176.7154535,1.64042,0,8.859875612,76.44947751,15,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.2,-0.6,0,0,1024,1024,394,1024,0,0,-95,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93000,4/21/25 22:23,4/22/25 5:23,34.01984739,-118.2899716,0.656168,,,176.7154535,1.64042,0,8.786680071,76.53149851,15,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.4,-0.3,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93100,4/21/25 22:23,4/22/25 5:23,34.01984728,-118.2899716,0.656168,,,176.7154535,1.64042,0,8.748261435,76.57185284,15,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.5,-0.4,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93200,4/21/25 22:23,4/22/25 5:23,34.01984716,-118.2899716,0.656168,,,176.7154535,1.64042,0,8.707447785,76.61483185,15,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.6,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93300,4/21/25 22:23,4/22/25 5:23,34.01984725,-118.2899718,0.656168,,,176.7154535,1.64042,0,8.712992405,76.69061925,15,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.7,-0.6,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93400,4/21/25 22:23,4/22/25 5:23,34.01984707,-118.2899719,0.656168,,,176.7154535,1.64042,0,8.646522586,76.7572203,16,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.7,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93500,4/21/25 22:23,4/22/25 5:23,34.01984688,-118.289972,0.656168,,,176.7154535,1.64042,0,8.572966154,76.83071112,16,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.8,-0.8,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93600,4/21/25 22:23,4/22/25 5:23,34.01984668,-118.289972,0.656168,,,176.7154535,1.64042,0,8.496817857,76.90715469,14,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.8,-0.5,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93700,4/21/25 22:23,4/22/25 5:23,34.01984656,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.448261425,76.95735154,14,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.7,-0.4,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93800,4/21/25 22:23,4/22/25 5:23,34.01984642,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.397145938,77.01082924,14,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.7,-0.4,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
93900,4/21/25 22:23,4/22/25 5:23,34.0198463,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.357907092,77.05479249,14,5,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.6,-0.3,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.853,98.24,176.7154535,0.656168,6,P-GPS,
94000,4/21/25 22:23,4/22/25 5:23,34.01984617,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.316962208,77.10138042,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.4,-0.2,0,0,1024,1024,364,1024,0,0,-100,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.7154535,0.656168,6,P-GPS,
94100,4/21/25 22:23,4/22/25 5:23,34.01984614,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.304495016,77.1141757,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0,24.9,-0.3,-0.3,0,0,1024,1024,923,1024,0,0,-15,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.7154535,0.656168,33,Confirm_Landing,
94200,4/21/25 22:23,4/22/25 5:23,34.01984601,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.257710238,77.16207596,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,24.9,-0.4,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.7154535,0.656168,33,Confirm_Landing,
94300,4/21/25 22:23,4/22/25 5:23,34.01984588,-118.2899721,0.656168,,,176.7154535,1.64042,0,8.213517323,77.21063239,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,-0.5,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.7154535,0.656168,33,Confirm_Landing,
94400,4/21/25 22:23,4/22/25 5:23,34.01984574,-118.2899721,0.328084,,,176.3873695,1.312336,0,8.168241731,77.26148541,14,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,24.9,-0.6,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.3873695,0.328084,33,Confirm_Landing,
94500,4/21/25 22:23,4/22/25 5:23,34.01984559,-118.2899721,0.328084,,,176.3873695,1.312336,0,8.122802097,77.31758778,14,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,24.8,-0.3,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.3873695,0.328084,33,Confirm_Landing,
94600,4/21/25 22:23,4/22/25 5:23,34.01984544,-118.289972,0.328084,,,176.3873695,1.312336,0,8.075000258,77.37336206,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,24.8,-0.3,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.3873695,0.328084,33,Confirm_Landing,
94700,4/21/25 22:23,4/22/25 5:23,34.01984548,-118.289972,0.328084,,,176.3873695,1.312336,0,8.09301207,77.39173476,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,-0.4,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.3873695,0.328084,33,Confirm_Landing,
94800,4/21/25 22:23,4/22/25 5:23,34.01984553,-118.289972,0.328084,,,176.3873695,1.312336,0,8.112795535,77.41174788,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.9,-0.5,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.3873695,0.328084,33,Confirm_Landing,
94900,4/21/25 22:23,4/22/25 5:23,34.01984574,-118.2899719,0,,,176.0592855,0.984252,0,8.191896588,77.49114421,15,5,7.066,179.6682095,3.608924,4.026492,12.90023007,0,0,0.671082,24.9,-0.4,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.549,3.517,0,0,0,0,4.813,98.24,176.0592855,0,33,Confirm_Landing,
95000,4/21/25 22:23,4/22/25 5:23,34.01984671,-118.2899718,0,,,176.0592855,0.984252,0,8.536023895,77.84547493,14,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.671082,24.9,-0.3,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,176.0592855,0,33,Confirm_Landing,
95100,4/21/25 22:23,4/22/25 5:23,34.01984687,-118.2899718,0,,,176.0592855,0.984252,0,8.585892663,77.90781089,14,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.671082,24.8,-0.1,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,176.0592855,0,33,Confirm_Landing,
95200,4/21/25 22:23,4/22/25 5:23,34.01984703,-118.2899719,0,,,176.0592855,0.656168,0,8.632775867,77.9691626,14,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.671082,24.8,-0.1,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,176.0592855,0,33,Confirm_Landing,
95300,4/21/25 22:23,4/22/25 5:23,34.01984713,-118.289972,0,,,176.0592855,0.656168,0,8.654462219,78.02362454,14,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.7,0,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,176.0592855,0,33,Confirm_Landing,
95400,4/21/25 22:23,4/22/25 5:23,34.01984742,-118.2899726,0,,,176.0592855,0.656168,0,8.706594767,78.21883452,15,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,-0.1,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,176.0592855,0,33,Confirm_Landing,
95500,4/21/25 22:23,4/22/25 5:23,34.01984754,-118.2899725,-0.328084,,,175.7312015,0.656168,0,8.746588206,78.25951694,15,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,0,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,175.7312015,-0.328084,33,Confirm_Landing,
95600,4/21/25 22:23,4/22/25 5:23,34.01984765,-118.2899725,-0.328084,,,175.7312015,0.328084,0,8.789764061,78.30315211,15,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,0,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,175.7312015,-0.328084,33,Confirm_Landing,
95700,4/21/25 22:23,4/22/25 5:23,34.01984781,-118.2899725,-0.656168,,,175.4031175,0.328084,0,8.846916294,78.3608949,15,5,7.126,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,24.8,0,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,340.2,0,0,23,3.553,3.527,0,0,0,0,4.673,98.42,175.4031175,-0.656168,33,Confirm_Landing,
